"label_filter","shuffle_block","iteration","model","evaluated_rows","label_count","accuracy","macro_f1","macro_recall"
"source_proxy_ge_0_80_removed","length_type_site","10","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","10","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","10","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","10","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","10","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","10","edge_frame","1729","11","0.257374","0.124379","0.1394"
"source_proxy_ge_0_80_removed","length_type_site","10","token_nb","1729","11","0.243493","0.133901","0.149176"
"source_proxy_ge_0_80_removed","length_type_site","11","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","11","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","11","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","11","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","11","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","11","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","11","edge_frame","1729","11","0.262001","0.135421","0.145799"
"source_proxy_ge_0_80_removed","length_type_site","11","token_nb","1729","11","0.266628","0.151945","0.16715"
"source_proxy_ge_0_80_removed","length_type_site","12","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","12","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","12","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","12","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","12","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","12","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","12","edge_frame","1729","11","0.253326","0.116012","0.132378"
"source_proxy_ge_0_80_removed","length_type_site","12","token_nb","1729","11","0.243493","0.133164","0.151283"
"source_proxy_ge_0_80_removed","length_type_site","13","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","13","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","13","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","13","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","13","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","13","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","13","edge_frame","1729","11","0.248699","0.125694","0.13555"
"source_proxy_ge_0_80_removed","length_type_site","13","token_nb","1729","11","0.265471","0.133322","0.158841"
"source_proxy_ge_0_80_removed","length_type_site","14","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","14","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","14","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","14","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","14","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","14","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","14","edge_frame","1729","11","0.257374","0.130216","0.14151"
"source_proxy_ge_0_80_removed","length_type_site","14","token_nb","1729","11","0.256217","0.14212","0.159243"
"source_proxy_ge_0_80_removed","length_type_site","15","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","15","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","15","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","15","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","15","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","15","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","15","edge_frame","1729","11","0.246385","0.116508","0.130539"
"source_proxy_ge_0_80_removed","length_type_site","15","token_nb","1729","11","0.235396","0.127135","0.145375"
"source_proxy_ge_0_80_removed","length_type_site","16","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","16","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","16","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","16","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","16","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","16","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","16","edge_frame","1729","11","0.251012","0.128813","0.13701"
"source_proxy_ge_0_80_removed","length_type_site","16","token_nb","1729","11","0.262001","0.139768","0.16076"
"source_proxy_ge_0_80_removed","length_type_site","17","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","17","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","17","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","17","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","17","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","17","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","17","edge_frame","1729","11","0.255061","0.123978","0.136807"
"source_proxy_ge_0_80_removed","length_type_site","17","token_nb","1729","11","0.256796","0.140334","0.157272"
"source_proxy_ge_0_80_removed","length_type_site","18","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","18","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","18","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","18","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","18","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","18","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","18","edge_frame","1729","11","0.264893","0.135862","0.147356"
"source_proxy_ge_0_80_removed","length_type_site","18","token_nb","1729","11","0.247542","0.1325","0.150765"
"source_proxy_ge_0_80_removed","length_type_site","19","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","19","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","19","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","19","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","19","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","19","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","19","edge_frame","1729","11","0.236553","0.112581","0.125938"
"source_proxy_ge_0_80_removed","length_type_site","19","token_nb","1729","11","0.26952","0.14682","0.16709"
"source_proxy_ge_0_65_removed","global","0","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","global","0","length","1230","7","0.313821","0.109328","0.154012"
"source_proxy_ge_0_65_removed","global","0","type","1230","7","0.312195","0.115939","0.155183"
"source_proxy_ge_0_65_removed","global","0","site","1230","7","0.305691","0.12179","0.155386"
"source_proxy_ge_0_65_removed","global","0","type_site","1230","7","0.314634","0.135098","0.163551"
"source_proxy_ge_0_65_removed","global","0","length_type_site","1230","7","0.265854","0.118381","0.139604"
"source_proxy_ge_0_65_removed","global","0","edge_frame","1230","7","0.280488","0.103877","0.141931"
"source_proxy_ge_0_65_removed","global","0","token_nb","1230","7","0.265041","0.1308","0.144299"
"source_proxy_ge_0_65_removed","global","1","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","global","1","length","1230","7","0.307317","0.080514","0.146165"
"source_proxy_ge_0_65_removed","global","1","type","1230","7","0.293496","0.077895","0.140133"
"source_proxy_ge_0_65_removed","global","1","site","1230","7","0.301626","0.075791","0.143107"
"source_proxy_ge_0_65_removed","global","1","type_site","1230","7","0.28374","0.110454","0.143059"
"source_proxy_ge_0_65_removed","global","1","length_type_site","1230","7","0.280488","0.125262","0.147916"
"source_proxy_ge_0_65_removed","global","1","edge_frame","1230","7","0.282927","0.104636","0.144493"
"source_proxy_ge_0_65_removed","global","1","token_nb","1230","7","0.249593","0.120412","0.134663"
"source_proxy_ge_0_65_removed","global","2","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","global","2","length","1230","7","0.31626","0.106443","0.154003"
"source_proxy_ge_0_65_removed","global","2","type","1230","7","0.296748","0.094353","0.14372"
"source_proxy_ge_0_65_removed","global","2","site","1230","7","0.284553","0.064309","0.134409"
"source_proxy_ge_0_65_removed","global","2","type_site","1230","7","0.298374","0.106019","0.146409"
"source_proxy_ge_0_65_removed","global","2","length_type_site","1230","7","0.274797","0.121027","0.143464"
"source_proxy_ge_0_65_removed","global","2","edge_frame","1230","7","0.278862","0.104697","0.144066"
"source_proxy_ge_0_65_removed","global","2","token_nb","1230","7","0.274797","0.12852","0.145973"
"source_proxy_ge_0_65_removed","global","3","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","global","3","length","1230","7","0.309756","0.093116","0.148691"
"source_proxy_ge_0_65_removed","global","3","type","1230","7","0.304878","0.109135","0.152026"
"source_proxy_ge_0_65_removed","global","3","site","1230","7","0.299187","0.080134","0.142779"
"source_proxy_ge_0_65_removed","global","3","type_site","1230","7","0.306504","0.133524","0.161373"
"source_proxy_ge_0_65_removed","global","3","length_type_site","1230","7","0.280488","0.119651","0.145446"
"source_proxy_ge_0_65_removed","global","3","edge_frame","1230","7","0.281301","0.118727","0.153442"
"source_proxy_ge_0_65_removed","global","3","token_nb","1230","7","0.269106","0.118674","0.140102"
"source_proxy_ge_0_65_removed","global","4","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","global","4","length","1230","7","0.301626","0.095434","0.145538"
"source_proxy_ge_0_65_removed","global","4","type","1230","7","0.252033","0.082347","0.121954"
"source_proxy_ge_0_65_removed","global","4","site","1230","7","0.302439","0.120425","0.153359"
"source_proxy_ge_0_65_removed","global","4","type_site","1230","7","0.247154","0.087139","0.121328"
"source_proxy_ge_0_65_removed","global","4","length_type_site","1230","7","0.27561","0.136727","0.154941"
"source_proxy_ge_0_65_removed","global","4","edge_frame","1230","7","0.25935","0.090316","0.130245"
"source_proxy_ge_0_65_removed","global","4","token_nb","1230","7","0.269919","0.120965","0.141196"
"source_proxy_ge_0_65_removed","global","5","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","global","5","length","1230","7","0.247967","0.089241","0.123205"
"source_proxy_ge_0_65_removed","global","5","type","1230","7","0.305691","0.10098","0.148577"
"source_proxy_ge_0_65_removed","global","5","site","1230","7","0.298374","0.070494","0.141655"
"source_proxy_ge_0_65_removed","global","5","type_site","1230","7","0.272358","0.08727","0.131396"
"source_proxy_ge_0_65_removed","global","5","length_type_site","1230","7","0.271545","0.123468","0.14421"
"source_proxy_ge_0_65_removed","global","5","edge_frame","1230","7","0.280488","0.108463","0.145911"
"source_proxy_ge_0_65_removed","global","5","token_nb","1230","7","0.269106","0.127076","0.143767"
"source_proxy_ge_0_65_removed","global","6","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","global","6","length","1230","7","0.249593","0.06266","0.118054"
"source_proxy_ge_0_65_removed","global","6","type","1230","7","0.264228","0.065378","0.125019"
"source_proxy_ge_0_65_removed","global","6","site","1230","7","0.304065","0.078508","0.144872"
"source_proxy_ge_0_65_removed","global","6","type_site","1230","7","0.294309","0.114534","0.148676"
"source_proxy_ge_0_65_removed","global","6","length_type_site","1230","7","0.239024","0.105974","0.125954"
"source_proxy_ge_0_65_removed","global","6","edge_frame","1230","7","0.282927","0.098856","0.142816"
"source_proxy_ge_0_65_removed","global","6","token_nb","1230","7","0.249593","0.117291","0.133"
"source_proxy_ge_0_65_removed","global","7","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","global","7","length","1230","7","0.31626","0.104819","0.154466"
"source_proxy_ge_0_65_removed","global","7","type","1230","7","0.303252","0.074283","0.145237"
"source_proxy_ge_0_65_removed","global","7","site","1230","7","0.304065","0.09019","0.14897"
"source_proxy_ge_0_65_removed","global","7","type_site","1230","7","0.289431","0.10615","0.145381"
"source_proxy_ge_0_65_removed","global","7","length_type_site","1230","7","0.282114","0.139448","0.155644"
