"control","planted_structure","iteration","scope","coverage_fraction","rows","tokens","unique_signs","label_symmetry_log2_bits","context_equiv_log2_bits","context_equiv_class_count","context_equiv_signs","largest_context_equiv_class","profile_singleton_share","masked_tokens","masked_sampled","masked_top1_accuracy","masked_top5_accuracy","masked_mean_rank","masked_mrr","masked_mean_true_probability","masked_mean_entropy_bits","masked_mean_effective_candidates","masked_mean_mass90_candidates","context_equiv_examples"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","63","forger_null","1","1798","8212","571","4410.970863828","35.738593695","12","36","6","0.936952715","1200","true","0.161666667","0.3625","54.819166667","0.263005423","0.135180108","2.677668175","12.481778452","24.220833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 751 768; 707 863 933; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","64","forger_null","1","1798","8212","571","4410.970863828","36.475559289","10","33","6","0.942206655","1200","true","0.1575","0.366666667","65.9125","0.263582754","0.142068173","2.569132745","11.970378354","23.128333333","058 180 266 386 731 926; 141 178 327 870 914 918; 376 493 570 751 764; 098 131 678 852; 045 932; 084 689"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","65","forger_null","1","1798","8212","571","4410.970863828","36.738593695","11","35","6","0.938704028","1200","true","0.1575","0.3525","61.635833333","0.25873308","0.134295346","2.661266404","13.605315805","25.325833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 493 751 768; 707 863 933; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","66","forger_null","1","1798","8212","571","4410.970863828","33.153631194","11","33","6","0.942206655","1200","true","0.16","0.35","60.408333333","0.256284916","0.131528701","2.635772823","13.345423013","25.544166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 570 751 768; 045 932; 094 205"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","67","forger_null","1","1798","8212","571","4410.970863828","38.738593695","11","36","6","0.936952715","1200","true","0.1775","0.371666667","55.7325","0.27645015","0.154188153","2.641640332","12.646324137","25.471666667","058 180 266 386 731 926; 141 178 327 870 914 918; 084 107 689 777; 098 131 678 852; 119 493 570 768; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","68","forger_null","1","1798","8212","571","4410.970863828","31.153631194","9","29","6","0.949211909","1200","true","0.161666667","0.3525","57.696666667","0.260286753","0.141846062","2.590060348","12.371633928","25.395","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 577 751 764; 045 932; 138 427"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","69","forger_null","1","1798","8212","571","4410.970863828","42.908518696","14","43","6","0.92469352","1200","true","0.158333333","0.355","60.080833333","0.258271541","0.136135106","2.619727704","12.73719112","24.5375","058 180 266 386 731 926; 141 178 327 870 914 918; 084 107 689 777; 098 131 678 852; 144 505 716; 376 493 570"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","70","forger_null","1","1798","8212","571","4410.970863828","34.153631194","12","35","6","0.938704028","1200","true","0.163333333","0.3525","67.6125","0.257596851","0.141831448","2.673805862","12.519831118","23.7725","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 121 505 586; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","71","forger_null","1","1798","8212","571","4410.970863828","33.153631194","9","30","6","0.947460595","1200","true","0.148333333","0.375","56.84","0.261886092","0.131234267","2.685691252","14.28978649","28.276666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 376 577 764; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","72","forger_null","1","1798","8212","571","4410.970863828","32.738593695","9","30","6","0.947460595","1200","true","0.153333333","0.366666667","57.039166667","0.258617979","0.131770046","2.665247298","13.279477303","25.57","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 121 716 759; 707 863 933; 027 276"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","73","forger_null","1","1798","8212","571","4410.970863828","41.323556196","16","45","6","0.921190893","1200","true","0.178333333","0.365","65.815","0.275148866","0.15477577","2.561214647","12.616296167","25.563333333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 121 716 759; 144 505 693; 376 570 751"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","74","forger_null","1","1798","8212","571","4410.970863828","32.153631194","8","28","6","0.950963222","1200","true","0.16","0.36","57.635833333","0.264527051","0.141352493","2.660583658","13.514459019","27.791666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 376 493 577; 045 932; 230 389"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","75","forger_null","1","1798","8212","571","4410.970863828","34.738593695","11","34","6","0.940455342","1200","true","0.176666667","0.373333333","63.333333333","0.273216699","0.149660933","2.621507951","12.984019699","26.1325","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 107 513 689; 376 764 768; 027 276"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","76","forger_null","1","1798","8212","571","4410.970863828","37.153631194","15","41","6","0.928196147","1200","true","0.159166667","0.365","61.026666667","0.26316282","0.138126678","2.648960013","12.713153262","24.764166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 084 513 689; 027 276; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","77","forger_null","1","1798","8212","571","4410.970863828","32.568668693","12","34","6","0.940455342","1200","true","0.1725","0.365","57.859166667","0.272480237","0.152179906","2.580556199","12.099832251","23.094166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 028 059; 045 932; 144 693"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","78","forger_null","1","1798","8212","571","4410.970863828","28.568668693","8","26","6","0.954465849","1200","true","0.165833333","0.37","60.105","0.270727881","0.14231161","2.597370251","13.905258491","26.5725","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 028 059; 045 932; 230 389"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","79","forger_null","1","1798","8212","571","4410.970863828","30.568668693","10","30","6","0.947460595","1200","true","0.175833333","0.375","56.680833333","0.27358386","0.150906619","2.585622183","11.961006125","23.371666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 107 728; 230 389"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","80","forger_null","1","1798","8212","571","4410.970863828","34.153631194","12","35","6","0.938704028","1200","true","0.179166667","0.375833333","58.2725","0.277498204","0.153017661","2.586253223","11.823910932","24.199166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 376 577 751; 027 276; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","81","forger_null","1","1798","8212","571","4410.970863828","28.568668693","8","26","6","0.954465849","1200","true","0.150833333","0.371666667","55.476666667","0.259062202","0.141290528","2.619941613","12.517832751","22.984166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 119 493; 208 412"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","82","forger_null","1","1798","8212","571","4410.970863828","31.153631194","9","29","6","0.949211909","1200","true","0.175833333","0.380833333","60.681666667","0.275798007","0.153063665","2.557228066","13.033174413","24.66","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 376 570 577; 045 932; 121 166"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","83","forger_null","1","1798","8212","571","4410.970863828","34.153631194","12","35","6","0.938704028","1200","true","0.164166667","0.37","64.271666667","0.265085273","0.140859604","2.666087251","12.37649421","25.890833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 209 849 859; 045 932; 107 728"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","84","forger_null","1","1798","8212","571","4410.970863828","31.153631194","9","29","6","0.949211909","1200","true","0.1475","0.3675","54.51","0.257304507","0.136109773","2.664523548","13.029232632","25.671666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 376 570; 045 932; 107 728"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","85","forger_null","1","1798","8212","571","4410.970863828","38.475559289","12","37","6","0.935201401","1200","true","0.175","0.374166667","61.700833333","0.274912861","0.148884103","2.603631307","13.57411599","26.514166667","058 180 266 386 731 926; 141 178 327 870 914 918; 119 493 570 751 768; 098 131 678 852; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","86","forger_null","1","1798","8212","571","4410.970863828","36.153631194","12","36","6","0.936952715","1200","true","0.165","0.386666667","59.658333333","0.271871061","0.151974522","2.593169048","13.089693112","27.240833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 493 570 751 768; 045 932; 127 842"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","87","forger_null","1","1798","8212","571","4410.970863828","35.153631194","11","34","6","0.940455342","1200","true","0.151666667","0.343333333","58.748333333","0.249202831","0.135879913","2.638322561","12.997581398","26.243333333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 376 493 577 751; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","88","forger_null","1","1798","8212","571","4410.970863828","33.153631194","11","33","6","0.942206655","1200","true","0.165","0.370833333","58.9525","0.271384494","0.145443363","2.608878603","12.988103041","26.1225","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 376 577 768; 045 932; 107 728"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","89","forger_null","1","1798","8212","571","4410.970863828","32.153631194","10","31","6","0.945709282","1200","true","0.1525","0.363333333","60.4725","0.259730938","0.133933468","2.662652616","12.923778825","24.775833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 121 505 586; 045 932; 084 513"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","90","forger_null","1","1798","8212","571","4410.970863828","30.568668693","10","30","6","0.947460595","1200","true","0.174166667","0.381666667","55.4675","0.27970957","0.16052073","2.591978049","12.2316659","22.92","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 027 276; 045 932; 138 427"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","91","forger_null","1","1798","8212","571","4410.970863828","35.323556196","10","33","6","0.942206655","1200","true","0.179166667","0.376666667","57.510833333","0.281542997","0.158932986","2.683428404","13.557923616","26.278333333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 107 513 689; 209 849 859; 707 863 933"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","92","forger_null","1","1798","8212","571","4410.970863828","30.568668693","10","30","6","0.947460595","1200","true","0.163333333","0.348333333","64.263333333","0.259917304","0.140575461","2.639384076","13.09810342","23.970833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 028 059; 045 932; 121 716"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","93","forger_null","1","1798","8212","571","4410.970863828","36.153631194","12","36","6","0.936952715","1200","true","0.155833333","0.371666667","60.141666667","0.263963742","0.143859085","2.533623799","11.544808128","22.475","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 376 577 768; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","94","forger_null","1","1798","8212","571","4410.970863828","31.568668693","11","32","6","0.943957968","1200","true","0.158333333","0.34","57.210833333","0.256433798","0.134235385","2.636129791","12.75226272","25.445833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 028 059; 045 932; 138 427"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","95","forger_null","1","1798","8212","571","4410.970863828","32.153631194","10","31","6","0.945709282","1200","true","0.164166667","0.363333333","60.71","0.267692466","0.145124896","2.608199018","12.973481738","26.375","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 208 573 768; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","96","forger_null","1","1798","8212","571","4410.970863828","35.153631194","11","34","6","0.940455342","1200","true","0.189166667","0.384166667","55.450833333","0.289506604","0.162017263","2.533241163","12.868165098","24.419166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 570 751 764; 045 932; 084 513"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","97","forger_null","1","1798","8212","571","4410.970863828","35.738593695","10","33","6","0.942206655","1200","true","0.161666667","0.364166667","61.471666667","0.263766862","0.143883792","2.526417268","11.94151127","22.593333333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 577 751 768; 707 863 933; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","98","forger_null","1","1798","8212","571","4410.970863828","35.153631194","13","37","6","0.935201401","1200","true","0.155","0.354166667","59.569166667","0.257270621","0.136908571","2.624034852","11.9517248","23.07","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 121 505 716; 045 932; 084 513"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","99","forger_null","1","1798","8212","571","4410.970863828","36.153631194","14","39","6","0.931698774","1200","true","0.16","0.38","55.3925","0.270654294","0.136760211","2.646353293","13.220916842","24.8525","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 144 505 693; 028 059; 045 932"
"register_blocked_position_shuffle","site_type_material_position_code_null","0","forger_null","1","1798","8212","468","3481.910596944","6","6","12","2","0.974358974","1200","true","0.145","0.3675","35.5975","0.254835511","0.129935665","2.39225538","11.016584821","20.111666667","131 843; 216 505; 262 751; 483 711; 694 707; 872 930"
"register_blocked_position_shuffle","site_type_material_position_code_null","1","forger_null","1","1798","8212","483","3615.331971895","18.076815597","8","21","6","0.956521739","1200","true","0.1675","0.370833333","37.04","0.274233809","0.149844904","2.198770386","8.581630851","15.235833333","376 493 570 577 768 795; 230 386 678; 056 716; 145 910; 166 635; 361 513"
"register_blocked_position_shuffle","site_type_material_position_code_null","2","forger_null","1","1798","8212","481","3597.50320318","14.754887502","10","23","3","0.952182952","1200","true","0.175833333","0.385833333","34.135833333","0.284978754","0.16017882","2.140072505","8.469042742","15.966666667","102 121 635; 139 230 389; 166 381 505; 041 195; 098 145; 286 851"
