"scope","leaveout_mode","block_policy","iteration","model","block_count","singleton_blocks","mutable_blocks","moved_labels","predictions","top1_accuracy","top2_accuracy","median_rank","subtype_032_top1","subtype_033_top1","subtype_034_top1","top1_gain_vs_frequency"
"excluding_h2218_h2239","sequence_family","global","185","dimensions","1","0","1","224","331","0.271903","0.682779","2","0.088235","0.514706","0.11828","-0.138973"
"excluding_h2218_h2239","sequence_family","global","185","side_context","1","0","1","224","331","0.353474","0.697885","2","0.686275","0.345588","0","-0.057402"
"excluding_h2218_h2239","sequence_family","global","186","frequency","1","0","1","213","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","186","object","1","0","1","213","331","0.398792","0.601208","2","0","0.970588","0","-0.012085"
"excluding_h2218_h2239","sequence_family","global","186","dimensions","1","0","1","213","331","0.422961","0.734139","2","0.470588","0.580882","0.139785","0.012085"
"excluding_h2218_h2239","sequence_family","global","186","side_context","1","0","1","213","331","0.374622","0.667674","2","0","0.882353","0.043011","-0.036254"
"excluding_h2218_h2239","sequence_family","global","187","frequency","1","0","1","215","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","187","object","1","0","1","215","331","0.404834","0.716012","2","0","0.985294","0","-0.006042"
"excluding_h2218_h2239","sequence_family","global","187","dimensions","1","0","1","215","331","0.335347","0.649547","2","0.166667","0.544118","0.215054","-0.075529"
"excluding_h2218_h2239","sequence_family","global","187","side_context","1","0","1","215","331","0.398792","0.725076","2","0.127451","0.875","0","-0.012085"
"excluding_h2218_h2239","sequence_family","global","188","frequency","1","0","1","220","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","188","object","1","0","1","220","331","0.398792","0.706949","2","0","0.970588","0","-0.012085"
"excluding_h2218_h2239","sequence_family","global","188","dimensions","1","0","1","220","331","0.404834","0.706949","2","0.333333","0.602941","0.193548","-0.006042"
"excluding_h2218_h2239","sequence_family","global","188","side_context","1","0","1","220","331","0.410876","0.640483","2","0.215686","0.816176","0.032258","0"
"excluding_h2218_h2239","sequence_family","global","189","frequency","1","0","1","226","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","189","object","1","0","1","226","331","0.410876","0.610272","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","189","dimensions","1","0","1","226","331","0.314199","0.676737","2","0.186275","0.588235","0.053763","-0.096677"
"excluding_h2218_h2239","sequence_family","global","189","side_context","1","0","1","226","331","0.293051","0.755287","2","0.343137","0.455882","0","-0.117825"
"excluding_h2218_h2239","sequence_family","global","190","frequency","1","0","1","218","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","190","object","1","0","1","218","331","0.392749","0.740181","2","0","0.955882","0","-0.018127"
"excluding_h2218_h2239","sequence_family","global","190","dimensions","1","0","1","218","331","0.389728","0.670695","2","0.264706","0.669118","0.11828","-0.021148"
"excluding_h2218_h2239","sequence_family","global","190","side_context","1","0","1","218","331","0.356495","0.722054","2","0.068627","0.544118","0.397849","-0.054381"
"excluding_h2218_h2239","sequence_family","global","191","frequency","1","0","1","201","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","191","object","1","0","1","201","331","0.410876","0.706949","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","191","dimensions","1","0","1","201","331","0.326284","0.634441","2","0.176471","0.551471","0.16129","-0.084592"
"excluding_h2218_h2239","sequence_family","global","191","side_context","1","0","1","201","331","0.268882","0.703927","2","0.029412","0.352941","0.408602","-0.141994"
"excluding_h2218_h2239","sequence_family","global","192","frequency","1","0","1","217","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","192","object","1","0","1","217","331","0.410876","0.622356","2","0.04902","0.963235","0","0"
"excluding_h2218_h2239","sequence_family","global","192","dimensions","1","0","1","217","331","0.347432","0.682779","2","0.27451","0.455882","0.268817","-0.063444"
"excluding_h2218_h2239","sequence_family","global","192","side_context","1","0","1","217","331","0.299094","0.734139","2","0.382353","0.360294","0.11828","-0.111782"
"excluding_h2218_h2239","sequence_family","global","193","frequency","1","0","1","218","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","193","object","1","0","1","218","331","0.404834","0.592145","2","0","0.970588","0.021505","-0.006042"
"excluding_h2218_h2239","sequence_family","global","193","dimensions","1","0","1","218","331","0.398792","0.700906","2","0.323529","0.639706","0.129032","-0.012085"
"excluding_h2218_h2239","sequence_family","global","193","side_context","1","0","1","218","331","0.371601","0.688822","2","0","0.889706","0.021505","-0.039275"
"excluding_h2218_h2239","sequence_family","global","194","frequency","1","0","1","223","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","194","object","1","0","1","223","331","0.401813","0.725076","2","0","0.977941","0","-0.009063"
"excluding_h2218_h2239","sequence_family","global","194","dimensions","1","0","1","223","331","0.296073","0.595166","2","0.117647","0.610294","0.032258","-0.114804"
"excluding_h2218_h2239","sequence_family","global","194","side_context","1","0","1","223","331","0.41994","0.640483","2","0.411765","0.661765","0.075269","0.009063"
"excluding_h2218_h2239","sequence_family","global","195","frequency","1","0","1","218","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","195","object","1","0","1","218","331","0.410876","0.758308","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","195","dimensions","1","0","1","218","331","0.356495","0.640483","2","0.147059","0.639706","0.172043","-0.054381"
"excluding_h2218_h2239","sequence_family","global","195","side_context","1","0","1","218","331","0.371601","0.691843","2","0.303922","0.647059","0.043011","-0.039275"
"excluding_h2218_h2239","sequence_family","global","196","frequency","1","0","1","225","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","196","object","1","0","1","225","331","0.410876","0.725076","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","196","dimensions","1","0","1","225","331","0.305136","0.655589","2","0.147059","0.522059","0.16129","-0.10574"
"excluding_h2218_h2239","sequence_family","global","196","side_context","1","0","1","225","331","0.39577","0.716012","2","0.352941","0.595588","0.150538","-0.015106"
"excluding_h2218_h2239","sequence_family","global","197","frequency","1","0","1","207","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","197","object","1","0","1","207","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","197","dimensions","1","0","1","207","331","0.332326","0.673716","2","0.27451","0.602941","0","-0.07855"
"excluding_h2218_h2239","sequence_family","global","197","side_context","1","0","1","207","331","0.386707","0.546828","2","0.343137","0.683824","0","-0.024169"
"excluding_h2218_h2239","sequence_family","global","198","frequency","1","0","1","223","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","198","object","1","0","1","223","331","0.404834","0.697885","2","0","0.985294","0","-0.006042"
"excluding_h2218_h2239","sequence_family","global","198","dimensions","1","0","1","223","331","0.353474","0.634441","2","0.235294","0.625","0.086022","-0.057402"
"excluding_h2218_h2239","sequence_family","global","198","side_context","1","0","1","223","331","0.362538","0.667674","2","0.068627","0.683824","0.215054","-0.048338"
"excluding_h2218_h2239","sequence_family","global","199","frequency","1","0","1","226","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","199","object","1","0","1","226","331","0.404834","0.725076","2","0","0.970588","0.021505","-0.006042"
"excluding_h2218_h2239","sequence_family","global","199","dimensions","1","0","1","226","331","0.374622","0.655589","2","0.205882","0.691176","0.096774","-0.036254"
"excluding_h2218_h2239","sequence_family","global","199","side_context","1","0","1","226","331","0.422961","0.752266","2","0.245098","0.544118","0.44086","0.012085"
"excluding_h2218_h2239","sequence_family","global","200","frequency","1","0","1","214","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","200","object","1","0","1","214","331","0.410876","0.625378","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","200","dimensions","1","0","1","214","331","0.422961","0.703927","2","0.303922","0.625","0.258065","0.012085"
"excluding_h2218_h2239","sequence_family","global","200","side_context","1","0","1","214","331","0.386707","0.755287","2","0.421569","0.404412","0.322581","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order","1","frequency","7","1","6","211","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","1","object","7","1","6","211","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","1","dimensions","7","1","6","211","331","0.389728","0.697885","2","0.313725","0.713235","0","-0.021148"
"excluding_h2218_h2239","sequence_family","type_sides_order","1","side_context","7","1","6","211","331","0.365559","0.734139","2","0.186275","0.492647","0.376344","-0.045317"
"excluding_h2218_h2239","sequence_family","type_sides_order","2","frequency","7","1","6","218","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","2","object","7","1","6","218","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","2","dimensions","7","1","6","218","331","0.383686","0.752266","2","0.215686","0.625","0.215054","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order","2","side_context","7","1","6","218","331","0.39577","0.664653","2","0.186275","0.823529","0","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order","3","frequency","7","1","6","201","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","3","object","7","1","6","201","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","3","dimensions","7","1","6","201","331","0.311178","0.706949","2","0.098039","0.514706","0.247312","-0.099698"
"excluding_h2218_h2239","sequence_family","type_sides_order","3","side_context","7","1","6","201","331","0.308157","0.688822","2","0.009804","0.720588","0.032258","-0.102719"
"excluding_h2218_h2239","sequence_family","type_sides_order","4","frequency","7","1","6","224","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","4","object","7","1","6","224","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","4","dimensions","7","1","6","224","331","0.308157","0.716012","2","0.343137","0.382353","0.16129","-0.102719"
"excluding_h2218_h2239","sequence_family","type_sides_order","4","side_context","7","1","6","224","331","0.374622","0.719033","2","0.284314","0.698529","0","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order","5","frequency","7","1","6","213","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","5","object","7","1","6","213","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","5","dimensions","7","1","6","213","331","0.365559","0.703927","2","0.068627","0.654412","0.268817","-0.045317"
"excluding_h2218_h2239","sequence_family","type_sides_order","5","side_context","7","1","6","213","331","0.392749","0.661631","2","0.441176","0.625","0","-0.018127"
"excluding_h2218_h2239","sequence_family","type_sides_order","6","frequency","7","1","6","207","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","6","object","7","1","6","207","331","0.410876","0.752266","2","0","1","0","0"
