query_id,query_text,lead_label,query_role,artifact_p,artifact_id,designation,museum_no,provenience,period,dates_referenced,query_line_count,meluhha_line_count,min_query_to_meluhha_distance,has_meluhha_anywhere,query_line_same_as_meluhha,query_line_adjacent_to_meluhha,inscription_hash,source_url,query_lines,meluhha_lines
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104064,104064,"AUCT 2, 246",AUAM 73.0621,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Amar-Suen.07.11.00,1,0,,false,false,false,ab345d83362bee98b36e37a7812393db344ecfdc570d68407ef62e36d0a3f789,https://cdli.earth/P104064,1. ARAD2-{d}nanna nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104085,104085,"AUCT 2, 267",AUAM 73.0569,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Amar-Suen.04.01.25 (us2 year),1,0,,false,false,false,4421b75ca78f7fe01c658075ca6dbd2838bf41592c37c389aa1454f4c660975a,https://cdli.earth/P104085,2. mu-kux(DU) {d}szul-gi-i3-li2 nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104117,104117,"AUCT 2, 299",AUAM 73.2168,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,"00.00.04.00, 00.00.07.00, 00.00.08.00, 00.00.09.00",1,0,,false,false,false,0ea50215dc1bffac560bd8abd73f281b350fb3a8d0712169c1370ccb934f2f40,https://cdli.earth/P104117,9. 5(disz) gu4 ki ur-tur nu-banda3-ta,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104161,104161,"AUCT 2, 343",AUAM 73.0784,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Ur III,--.--.08.00,1,0,,false,false,false,834123d8a39bb389056a9311f9c6dfd6bef04feadc61c98baf8f39b637f6acc3,https://cdli.earth/P104161,6. nu-banda3 lugal-he2-gal2,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104165,104165,"AUCT 2, 347",AUAM 73.0439,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Ibbi-Suen.03.09.00,1,0,,false,false,false,e268eb91c3818509c32981c6bcf6b105746f110fd51a1e00c02e4243954aaa27,https://cdli.earth/P104165,5. lu2-gu-la nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104211,104211,"AUCT 2, 393",AUAM 73.2274,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Ur III,Amar-Suen.09.00.00,1,0,,false,false,false,8ef0febbedd5b1fb84a9e2105dd260c9e15d6a88334dd7f858c6fba7528047b4,https://cdli.earth/P104211,1. nu-banda3 en-um-{d}iszkur,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104307,104307,"AUCT 3, 075",AUAM 73.1337,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,00.00.00.00,1,0,,false,false,false,4e7caf4ce3d90cd891b1b9b91b62227e908554637ec01f909429ae51670f2ea2,https://cdli.earth/P104307,4'. 2(disz) udu kiszib3 um-ku-lu-lu nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104412,104412,"AUCT 3, 189",AUAM 73.1369,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.04.09.23,1,0,,false,false,false,dd5a3a6c9cb2c4cb13347ec5214198b0b644ac7b47831940f771ff8ba3f72aea,https://cdli.earth/P104412,9. i-din-{d}suen nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104417,104417,"AUCT 3, 195",AUAM 73.1269,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Ibbi-Suen.01.05.23,2,0,,false,false,false,36c06a5da36fa4b0dda4bafbf1f00899ea6ce4a24d538759cadc9cb5911ca38f,https://cdli.earth/P104417,3. 1(disz) sila4 da-a-a nu-banda3 | 9. 1(disz) sila4 a-ha-ni-szu nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104420,104420,"AUCT 3, 198",AUAM 73.1334,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.00.09.13,3,0,,false,false,false,d6d1a7905bcf387983e967a9d49942fb3e636e6795d2f2b2e87b7dc4c98938ff,https://cdli.earth/P104420,10. x-me-x-ri? nu#-banda3 | 18. lugal-ezem nu-banda3 | 19. a-mu-a nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104421,104421,"AUCT 3, 200",AUAM 73.2026,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Amar-Suen.09.12.27,1,0,,false,false,false,6191300a0efabedf88a914a971846d4da025ed18670115e54d289adfbb7e4488,https://cdli.earth/P104421,6. 1(disz) sila4 kal-{d}szul-gi nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104458,104458,"AUCT 3, 239",AUAM 73.0519,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Amar-Suen.06.00.00,1,0,,false,false,false,f6df12da8a996b31f73786deeeb4ae8912ca89fad1e0165b904338fca258cd32,https://cdli.earth/P104458,4. ugula ur-{gesz}gigir nu-banda3-gu4,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104464,104464,"AUCT 3, 245 & 246",AUAM 73.2019,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,00.00.04.00,1,0,,false,false,false,9633fc61fb67d885a63bcd963953f91335e9b7b0bfb62828064129cc9d0acc19,https://cdli.earth/P104464,3. nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104466,104466,"AUCT 3, 248 & 249",AUAM 73.0777,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Amar-Suen.07.12.00,3,0,,false,false,false,cc358fe347c79f08b12b2005bca8859c81b23b730f3a39594c2ebd27b6bb4f3a,https://cdli.earth/P104466,1. lu2-{d}szara2 dumu nu-banda3-ke4 | 1. lu2-{d}szara2 dumu nu-banda3 | 3. nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104520,104520,"AUCT 3, 308",AUAM 73.1223,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Amar-Suen.09.05.00,1,0,,false,false,false,2eb33c3ecf190f38583b4226d51e6396cc5f67e4ac7dc11d56ab700a084f5722,https://cdli.earth/P104520,2. nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104590,104590,"AUCT 3, 379",AUAM 73.0809,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.01.10.00,0,0,,false,false,false,ff297cb9a5ec5045ae0d8e4f9cf99023486060b01ff4b723710401d54774d10b,https://cdli.earth/P104590,,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104614,104614,"AUCT 3, 404 & 405",AUAM 73.1124,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Amar-Suen.07.10.00,1,0,,false,false,false,afcfe2fa37a37c588b6a28cbc9f1cc7509c1103a53f0a47f97e754725f0c664d,https://cdli.earth/P104614,4. a-gu-za nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104622,104622,"AUCT 3, 413",AUAM 73.1338,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.09.11.15,1,0,,false,false,false,2e24fbc4bfea61412c379154d9db29d550b34086c9190c940eb966e743ac1740,https://cdli.earth/P104622,18. mu nu-banda3 lu-lu-bu{ki}-ke4-ne-sze3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104637,104637,"AUCT 3, 428",AUAM 73.1783,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.06.10.00,1,0,,false,false,false,9d30f599666dc461371b0d3054ae17618b2e040728a88931b435a5a122bb48fc,https://cdli.earth/P104637,1. nam-nu-banda3 la-gi-ip,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104671,104671,"AUCT 3, 463",AUAM 73.1922,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Amar-Suen.06.07.00,1,0,,false,false,false,2825663a04c7ee8fd592faa3ea3fadb7a4bcef83ca3f90bd36482008c8e75c36,https://cdli.earth/P104671,3. a-hu-ni nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104699,104699,"AUCT 3, 492",AUAM 73.2686 + AUAM 73.3160,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Amar-Suen.07.00.00,3,0,,false,false,false,46adc1cc938a98fef423a00c6a490b21e270127c5485f7f7f108a7fd39255109,https://cdli.earth/P104699,2. szar-ru-um-i3-li2 nu-banda3 | 2. nu-banda3 dumu dab5-ba | 3. dumu pu2-ta nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104761,104761,"Babyloniaca 07, 075 03",TMA 13.500,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.01.12.03,1,0,,false,false,false,1067eabfb12cce27e1417ae2cc4dc50cabf37ca6f645bfbb7c41caa62058246a,https://cdli.earth/P104761,1. nu-banda3-me,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104777,104777,"Babyloniaca 07, pl.19 03",Stevenson —,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Amar-Suen.01.03.13,2,0,,false,false,false,b946f1e3808ea267009e84596fcb8ec2c744e65d59096a124df3e551fd843ee9,https://cdli.earth/P104777,4. 1(disz) masz2 za-ri2-iq nu-banda3 | 5. 1(disz) masz2 er3-ra-ba-ni nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104787,104787,"Babyloniaca 07, pl.21 13",Stevenson —,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.05.11.00 (us2 year),2,0,,false,false,false,e92540a77befaea05ead75d5f1d01ac9c1ed2299e5dfd97c1aa456775504eed8,https://cdli.earth/P104787,1. 1(disz) sila4 a-bu-du10 nu-banda3 | 3. 1(disz) sila4 ma-na-a nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104794,104794,"Ontario 2, 457",ROM 989.259.008,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šulgi.36.01.00 ? (us2-us2 year),1,0,,false,false,false,76136893ae2deb2cea72cc27ba5c30e74cf36fd20138a4761cde5605819bc589,https://cdli.earth/P104794,4. nu-banda3-gu4 lugal-ukken-ne2,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104796,104796,"Ontario 2, 348",ROM 993.201.001,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šulgi.48.00.00,1,0,,false,false,false,42cbcd19bc050850d490bb819d45b1bdb6e3f4d3a355e9c6960b9f3713a8bca4,https://cdli.earth/P104796,7. ki lugal-{gesz}gigir-re nu-banda3-ta,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104809,104809,"Babyloniaca 08, pl. 12, HG 12",HG 12,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",ED IIIb,Lugalanda.00.00.00,1,0,,false,false,false,e82ecac94d1e4b36b1d8d2354108a6a213a047fa91ebe6cdce0f25f15cf19028,https://cdli.earth/P104809,3'. nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104860,104860,"BagM 26, 036, W 25044",IM —,"{""id"":105,""provenience"":""Uruk (mod. Warka)"",""location_id"":570,""place_id"":145,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,a3895c047b6d0d52aa4d07beceb4bac29d064a77aec9747760a6195c8319ca7a,https://cdli.earth/P104860,12. ugula nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104861,104861,"BagM 26, 038, W 25047",IM —,"{""id"":105,""provenience"":""Uruk (mod. Warka)"",""location_id"":570,""place_id"":145,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,1f98195a0bb7f93c6810a8f6a0e6911a1fb5b3b8d1ab232314ec7f5a86aa052e,https://cdli.earth/P104861,3. ugula nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104864,104864,"BagM 26, 043, W 25043",IM —,"{""id"":105,""provenience"":""Uruk (mod. Warka)"",""location_id"":570,""place_id"":145,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,4eefe256c3cd46fae831138e4dd94ceb86691f1f08b258550e76e96d6cdf4e71,https://cdli.earth/P104864,14'. nu-banda3 dingir-szu-[...],
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104880,104880,"BAOM 2, 25 17",BM 012623,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.42.11d.00 (intercalated),1,0,,false,false,false,68481e209deb114b46257fa5c4b113b7c4ee230d013296acbef99736c05bed9f,https://cdli.earth/P104880,2. nu-banda3 na-ba-sa6,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104892,104892,"BAOM 2, 26 29",BM 012553,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.46.00.00,1,0,,false,false,false,b8e86c29b8816f575869b805a53651daa40a6a833102cd3fbd9bb567dc71607e,https://cdli.earth/P104892,2. x-[...] nu-banda3-gu4,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104895,104895,"BAOM 2, 27 32",BM 012554,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.46.06.00 (us2 year),0,0,,false,false,false,97be0ee61f9667a60e0090e04ebef314c5e74d7522a3e9810b9e284d6a53c021,https://cdli.earth/P104895,,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104901,104901,"BAOM 2, 28 38",BM 012785,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.47.08.00 (us2 year),1,0,,false,false,false,38c1a31c10ee5140f36d71b6436ce9cad80699c36ee20c1daf9e5d2d0c6c37b3,https://cdli.earth/P104901,4. nu-banda3 lu2-{d}ba-ba6,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104949,104949,"BAOM 2, 34 86",BM 103416,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,"Šū-Suen.02.07.05, Šū-Suen.02.07.29",3,0,,false,false,false,6430e4e31b1386cca524ba13c784d75bed04ddbf98f4b369427e1ca3672d46f2,https://cdli.earth/P104949,11. 1(disz) gu4 1(disz) ab2 isz-me-dingir nu-banda3 | 8. 1(disz) ab2 mu 2(disz) ma-an-nu-a nu-banda3 | 9. 1(disz) gu4 e2-a-ma-lik nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P104997,104997,"BBVO 11, 257, 4N-T193",IM 058893,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Ur III,Ibbi-Suen.03.00.00,1,0,,false,false,false,2751a7e85a9069ac662fa7947adea2c7a7e4bebd1ad2fe73f25c494d3bdfef25,https://cdli.earth/P104997,4. nu-banda3 lu2-{d}inanna,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105056,105056,"BBVO 11, 283, 6N-T432",IM —,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,54ae994ccb6687841271f9f3afa24203c5119bb170b356cc16bd4469eb283df1,https://cdli.earth/P105056,15'. ki lugal-dumu-gi7 nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105066,105066,"BBVO 11, 288, 6N-T482",IM 061565,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Ur III,Ibbi-Suen.05.06.30,2,0,,false,false,false,f2e97cd7fea13d86181c14b3ebef3b1789b50e6d1c3846a2d8559832d980a37d,https://cdli.earth/P105066,3. [... un]-da-ga nu-banda3 | 2. ki lugal-dumu-sze3 nu-banda3#,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105105,105105,"BCT 1, 003",A.0652_1982,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šulgi.44.06m.16 (intercalated) =? Šulgi.45.06.16 (intercalated?) ,1,0,,false,false,false,29b04741a243e4722550d5e1a7374f43b40d71c86b370464c5f625eb822a6d4c,https://cdli.earth/P105105,2. a-a-kal-la# nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105142,105142,"BCT 1, 040",A.0595_1982,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Amar-Suen.01.05.05,5,0,,false,false,false,45e57c551b16d235d026d3e5494b59288c48f18476fed6fc4f84f2165e07ca5d,https://cdli.earth/P105142,2. 1(disz) sila4 na-ra-am-{d}iszkur nu-banda3 | 4. it-ra-ak-i3-li2 nu-banda3 | 14. [dingir]-a#-zu nu-banda3 | 15. [...] x nu-banda3 | 5. [...]-a nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105150,105150,"BCT 1, 048",A.0598_1982,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Amar-Suen.07.08.08,1,0,,false,false,false,d2dbaac9f2b27c47c60758f2eca228194284547cdfde8d7517e2002d0ff39130,https://cdli.earth/P105150,1. 4(disz) udu 1(disz) sila4 dingir-dan nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105209,105209,"BCT 1, 107",A.0626_1982,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.05.05.21 (us2 year),1,0,,false,false,false,84d63d32165a9bc7567bc8d44aa898500a74e91fc8eaee663ba6e2a579bca198,https://cdli.earth/P105209,5. mu nu-banda3-e-ne-sze3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105245,105245,"BCT 2, 004",A.1070_1982,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šulgi.45.06.00 (us2 year),1,0,,false,false,false,0571f31dea833f12d7e64cf04184d9aa9240602d37f748c42ab74c5508834a6f,https://cdli.earth/P105245,9. a-a-i3-<li2>-szu nu-banda3-gu4,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105251,105251,"BCT 2, 010",A.0662_1982,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,"Amar-Suen.04.00.00, Amar-Suen.07.00.00",1,0,,false,false,false,4f0b4b199bc0c812553b5c5562ccc3ad960182f09a16b397029a019c1ed92983,https://cdli.earth/P105251,3. ur-{gesz}gigir nu-banda3-gu4,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105252,105252,"BCT 2, 011",A.0670_1982,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Amar-Suen.08.06.00,9,0,,false,false,false,9fab7b18cf4d2b0974f13e33798f1479e38f1746d9004c822b1c12c280e065b2,https://cdli.earth/P105252,2. gi-na-mu engar nu-banda3-gu4 ur-{gesz}gigir 2(disz) ab2-mah2 | 10. ki# ur-{gesz}gigir nu-banda3-gu4-ta | 11. nu#-banda3-gu4 szesz-kal-la | 3. nu-banda3-gu4 lugal-e2-mah-e | 12. nu-banda3-gu4 ba-[...] | 1'. nu-banda3-[gu4 ...] | 10'. nu-banda3-gu4 lugal-nesag-e | 9. nu-banda3-gu4 i7-pa-e3 | 20. nu-banda3-gu4 lugal-ku3-zu,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105270,105270,"BCT 2, 029",A.1127_1982,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.46.11.00,1,0,,false,false,false,f7c3003e4352b3133193e164dda77803f2a8e5ffa12a4a4af136143897eeb132,https://cdli.earth/P105270,3. nu-banda3 ur-dun,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105272,105272,"BCT 2, 031",A.1133_1982,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.48.00.00,2,0,,false,false,false,09149dbb32a2f2b3d245606153c68f81132749e223d9a750662a112404e2a668,https://cdli.earth/P105272,2. nu-banda3 lu2-{d}utu | 4. nu-banda3 igi-zu-bar-ra,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105281,105281,"BCT 2, 040",A.1128_1982,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šū-Suen.06.00.00,1,0,,false,false,false,96f31fe680ab16c53e05be3150561f16ee29aaa69d2559d87fdf5acf77899800,https://cdli.earth/P105281,3. nu-banda3-gu4 ur-e2-nun-na,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105333,105333,"BCT 2, 092",A.1104_1982,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šū-Suen.04.04.00 (us2 year),0,0,,false,false,false,eacb2bf2557c594603eb70c4f9f23a56bcfbaaf155c127333e5f7e22d77c2270,https://cdli.earth/P105333,,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105348,105348,"BCT 2, 107",A.1146_1982,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šū-Suen.05.09.00 (us2 year),1,0,,false,false,false,f54eab6a6ef770a33fa2992c23960683bbfdc6754b05dcd6442a5446af5a2771,https://cdli.earth/P105348,1. ki ur-{d}szara2 nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105485,105485,"BCT 2, 245",A.1364_1982,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šulgi.36.00.00,1,0,,false,false,false,4967338450945ba224c49f3b65842f0cc5057a1daa3bb7603eac26473cb86779,https://cdli.earth/P105485,7. he2-ma-du nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105531,105531,"BCT 2, 291",A.0667_1982,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.02.00.00 (us2 year),1,0,,false,false,false,deee8c58ea124f5e7fa977dcbc7fb29acce0016fb01297dc017ec28fb79548c4,https://cdli.earth/P105531,16. 2(disz) ansze 1(disz) su-su engar nu-banda3-gu4,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105554,105554,"BE 01/2, 126",Ist —,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.05.00.00,10,0,,false,false,false,20ce07ed12fc9985630551c202fdd6073cb43fc4e8f4cd1b4f22a47b5d9d58e4,https://cdli.earth/P105554,10. 1(asz@c) gu4-gesz su-ga nu-banda3-gu4 | 4. ugula ur-{d}nin-zu nu-banda3-gu4 | 7. 1(asz@c) gu4 su-ga nu-banda3-gu4 | 16. lugal#-i3-sa6 nu-banda3-gu4 | 19. [...] su-ga nu-banda3-gu4 | 20. ugula ur-ma-ma nu-banda3-gu4 | 15. ugula al-la nu-banda3-gu4-ta | 21. 1(asz@c) nu dur3 su-su nu-banda3-gu4 | 7. ugula ab-ba nu-banda3-gu4 | 17. ugula {d}utu-kam nu-banda3-gu4,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105556,105556,"BE 03/1, 002",CBS 11574,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Ur III,Šū-Suen.06.12d.00 (intercalated),1,0,,false,false,false,b65a4f9c3c05af3bb1fb6c816f5d85759545d01496d6dd8469ed8902cf6b90c8,https://cdli.earth/P105556,7. du11-ga-ni nu-banda3,
mn_3b39a411d18165b7,nu-banda3,Meluhha ship/work context,anchor,P105574,105574,"BE 03/1, 021",CBS 11575,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Ur III,Šū-Suen.07.04.30,3,0,,false,false,false,1c998808cd5a6295ec92607070510466fb7d1dc41e5aae72a6d7c3ee3b7fb45b,https://cdli.earth/P105574,7. [igi] x-ku3-zu nu-banda3-ni | 13. 1(disz) ur-{d}suen dumu lu2-kal-la nu-banda3 | 3. 1(disz) ur-{d}en-lil2-la2 nu-banda3,
